903276840;25;903276843
903276843;56;330364737
903276966;36;903273903
903277497;47;287826060
903277497;53;327755660
903277790;119;903277792
903277792;8;903277793
903277793;25;903277794
903277794;17;903277795
903277795;103;903277797
903277797;18;330364731
903280308;21;903280312
903280312;14;903280317
903280317;10;903280328
903281833;24;903281837
903281837;4;325807617
903282007;21;903282011
903282011;21;903281833
903283645;34;903283647
903283647;63;903283649
903283649;66;903283652
903283652;73;903283653
903283653;81;903283655
903283655;86;903283656
903283656;82;903283658
903283658;53;903283659
903283659;64;903283661
903283661;61;903283662
903283662;105;903283663
903283663;86;903283665
903283665;23;903283666
903283903;59;903283905
903283905;51;903284115
903283940;35;903283645
903283940;46;903284109
903284109;54;903284112
903284112;48;903283905
903284115;18;903284118
903285429;85;325810429
903285429;74;903285561
903285561;131;903285563
903285563;26;903285564
903286206;48;903285429
903286206;62;903286532
903286532;59;903286533
903286533;29;903286535
903286535;59;903286537
903286537;45;903286539
903286677;47;903286206
903286677;14;903287230
903287230;41;903287231
903287231;75;903287232
903287232;69;903287234
903287234;25;903287236
903287236;33;903287245
903287245;36;903287247
903287277;63;903286677
903287277;72;903287835
903287835;65;903287837
903287837;65;903287838
903287838;66;903287839
903287839;12;903287841
903287863;53;903287277
903287863;41;903288423
903288423;87;903288426
903288426;133;903288429
903288429;29;903288431
903288431;28;903288443
903288443;17;903288450
903288450;41;903289180
903288989;30;903289000
903288989;185;325811992
903289000;12;903289003
903289003;11;903289004
903289004;34;903289007
903289007;6;903289180
903289180;66;779792876
903289904;143;325821131
903289904;34;903290167
903290167;51;903290170
903290170;19;903290175
903290175;24;903290181
903290181;35;903290184
903290184;41;903290185
903290185;36;903290189
903290189;35;903290193
903290193;6;903298516
903290198;32;903290203
903290203;18;903290207
903290207;24;903290209
903290209;45;903290212
903290212;15;903290231
903290231;23;903290238
903290238;40;903292300
903290929;30;554113358
903292300;43;903292305
903292305;64;903292310
903292310;58;903292312
903292312;6;903297944
903292313;44;903292317
903292317;67;903292318
903292318;70;903292323
903292323;24;903292332
903292332;80;903292340
903292340;27;903292342
903292342;33;903292345
903292345;23;903292347
903292347;28;903292351
903292351;6;325807351
503293266;41;272675684
503293270;11;1195261774
503293271;29;262018805
903293491;61;903293495
903293527;40;903293535
903293527;22;903299592
903293535;27;903293543
903293543;50;903293546
903293546;62;903293491
903297944;52;903292313
903297944;53;903298502
903298502;78;903298510
903298510;38;903298516
903298516;33;903290198
903299592;53;903299597
903299597;50;903299603
903299603;32;903299674
903299607;58;903299614
903299614;50;699819706
903299625;15;903299628
903299628;27;699819711
903299674;12;903299607
903299674;50;903300450
903300450;67;903300453
903300453;23;903300456
903300456;97;903300459
903300459;107;903300463
903300463;61;903300465
903300465;45;450357118
903301155;38;903301158
903301158;43;903301164
903301664;61;903302365
903302365;74;699820574
903302386;18;903302391
903302391;56;903302399
903302399;38;903302404
903302404;15;903302408
903302408;22;903302411
903302411;29;903302417
903302417;9;699820551
903302425;36;903302427
903302427;32;903302429
903302429;47;903302430
903302430;31;903302435
903302435;28;903302445
903302445;62;903302494
903302494;43;903303405
903303405;22;903303407
903303407;15;903303409
903303409;16;903303412
903303412;9;903303417
903303417;14;918183059
903303425;6;918183048
903303432;22;903303436
903303436;23;903303452
903303452;31;903303456
903303456;46;903303459
903303459;54;903303466
903303466;39;903303472
903303472;68;903303475
903303475;56;903303478
603356485;10;603356486
603356486;5;603356488
603356487;208;261998615
603356488;14;603356487
603356489;19;1029858687
603356489;168;603356492
603356492;95;603356493
603356492;81;603356485
603356493;79;603356494
603356495;48;603356504
603356496;17;603356504
603356499;28;288910198
603356501;12;603356502
603356504;16;603356501
603356505;134;603356512
603356506;74;261998605
603356508;107;603356496
603356509;7;603356508
603356512;117;831432344
603356512;7;603356509
603356513;36;603356514
603356514;141;441131118
13822575;15;777395552
13822576;27;695651271
13822576;127;13823473
13822577;141;282909698
13822581;25;282909685
13822694;34;282909688
13822694;43;282664373
13822695;25;282189308
13822696;15;13822697
13822697;18;13822698
13822698;14;282189308
13823454;107;282909684
13823454;258;13823455
13823454;85;879326154
13823455;151;283586918
13823455;51;283586989
13823459;8;947466016
13823459;8;322763083
13823460;15;206368892
13823461;12;947466152
13823461;11;322763084
13823471;28;13823470
13823472;87;13823471
13823473;47;13823472
13823473;54;13822577
703862592;34;322053419
703862616;111;322053422
703862618;32;264004964
703862619;14;322054110
703862620;25;288038633
703862621;84;703862620
703863629;282;261998685
703863631;102;703863629
603899391;9;603899543
603899430;81;535290334
603899440;62;535290311
603899446;20;899229673
603899484;71;603899489
603899489;45;603899491
603899489;49;899229930
603899491;52;603899493
603899493;26;603899496
603899496;35;603899499
603899499;151;603899502
603899502;50;603899506
603899506;50;603899507
603899507;14;1085387167
603899509;19;723875382
603899509;59;603899516
603899516;131;603899519
603899519;75;603899522
603899522;23;1085386505
603899527;49;603899529
603899529;30;603899532
603899532;17;603899535
603899535;12;603899538
603899538;11;603899540
603899540;10;603899541
603899541;26;603899542
603899542;8;339865039
603899543;7;603899544
603899544;9;603899545
603899545;31;603899546
603899546;30;603899547
603899547;31;603899548
603899548;19;603899549
603899549;27;603899551
603899551;16;603899553
603899553;13;603899555
603899555;24;603899556
603899556;30;603899557
603899557;21;603899558
603899558;49;603899559
603899559;20;603899560
603899560;14;603899561
603899561;54;603899563
603899563;74;603899565
603899565;80;906760059
603899565;57;603899568
603899568;27;603899571
603899571;16;603899573
603899573;19;603899574
603899574;41;603899575
603899575;54;603899576
603899576;56;603899579
603899579;83;906760049
603899579;18;906760497
603899579;72;603899584
603899584;64;603899592
603899592;73;603899599
603899599;16;906760021
603899605;98;603899608
603899608;71;535293021
603899615;40;535293033
603899618;26;603899619
603899619;31;603899620
603899620;36;603899621
603899621;20;603899622
603899622;40;603899623
603899623;37;603899624
603899624;32;535293896
603981579;114;410295326
603981588;23;410295300
603981593;20;206371834
603984456;21;410295323
603998608;19;1170162798
603998608;97;603998927
603998615;29;1170163016
603998620;13;1170162901
603998626;17;603998633
603998633;37;603998639
603998639;26;603998643
603998643;17;603998648
603998648;13;603998653
603998653;36;1170163258
603998721;56;603998726
603998721;9;1170162887
603998726;30;1172161480
603998729;13;1170163207
603998736;194;1170162885
603998736;74;603998764
603998764;49;603998770
603998770;53;603998787
603998787;80;603998793
603998793;10;1170162914
603998793;24;1172160974
603998835;102;1171206832
603998835;43;603999014
603998841;55;603998946
603998869;27;603998721
603998876;23;1170162779
603998899;18;1170163009
603998905;25;603998909
603998909;10;1170163158
603998913;21;603998915
603998915;31;603998923
603998923;36;603998608
603998927;28;1171322330
603998934;27;1171322269
603998939;45;603998841
603998946;56;603998951
603998951;52;603998957
603998957;39;603998961
603998961;59;603998968
603998968;47;1171322568
603998975;25;691595696
603998992;14;1172126080
603998992;9;682379315
603999014;29;603999021
603999021;26;1171206700
603999026;48;603999033
603999033;55;603999037
603999037;41;603998615
604001374;51;604001376
604001376;3;1172125236
604001379;115;1172126204
604001380;40;1172125545
604001382;42;1172126155
904244701;37;904244704
904250665;93;904250667
904250667;131;904250672
904250672;129;904250673
904250673;126;904250676
904250676;141;904250678
904250678;23;904252126
904250681;126;904250683
904250683;157;904250685
904250685;59;904250686
904250686;90;904250689
904250689;53;904250692
904250692;28;904250695
904250695;20;904250697
904250697;17;904250699
904250699;42;904250701
904250701;88;904250703
904250703;40;904250704
904250704;36;904250706
904250706;39;904250707
904250707;90;904250709
904250709;89;904251231
904251231;129;904251234
904251234;14;904251237
904252126;80;904250681
904252126;60;904252963
904252963;164;904252965
904252965;111;904252968
904252968;136;904252972
904252972;48;904252977
904252977;38;904252980
904252980;173;904252984
904252984;58;904254135
904254135;45;904254138
904254138;24;904254153
904254153;25;308870470
904254156;29;904254159
904254159;11;904254163
904254163;42;904254166
904257122;2;904257126
904257126;19;289136540
904257126;40;904257361
904257361;55;904257366
904257366;33;904257377
904257377;21;904257381
904259777;39;904259780
904259780;82;904259783
904259783;16;904259784
904259784;39;904259786
904259786;4;904259787
904259786;65;904261049
904259787;40;904259788
904261049;79;904261051
904261051;26;289136535
904276171;36;904276173
904276173;29;904276175
904276175;38;904276178
904276178;48;904276180
904276180;13;904276183
904276183;27;904276187
904276187;6;904276190
904276190;24;904276215
904276215;20;904276217
904276217;14;1065660242
904290095;46;904290584
904290095;35;289136528
904290584;45;1188995238
904290587;40;904290589
904290589;18;904290591
904292151;34;904293093
904292151;15;289136525
904293093;21;904293499
904293105;58;904293110
904293110;56;904293112
904293112;13;904293115
904293115;41;904293118
904293118;65;904293122
904293499;8;904293105
904293499;22;904294380
904294380;43;904294386
904294386;29;904294390
904294390;14;904294395
904294390;26;904319340
904294395;7;904294396
904294396;11;904294397
904294397;26;904294403
904294403;22;904294414
904294414;10;904294426
904294426;17;904294429
904294429;35;904294430
904319340;38;904319342
904319342;14;904319344
904319344;96;904319346
904319346;25;1065660052
904319681;80;904320075
904319681;132;289136524
904320075;24;904320160
904320077;86;904320078
904320078;91;904320079
904320079;59;904320080
904320080;23;904320081
904320081;54;904320082
904320082;19;904320083
904320083;56;904320084
904320084;45;904320085
904320085;28;904320086
904320160;29;904320077
904320160;47;904320405
904320405;58;904320407
904320407;133;904320411
904320411;117;904320413
904320420;59;904320529
904320420;87;904319681
904320529;27;904320531
904320889;28;986199167
904320890;164;904320891
904320891;64;904320892
904320892;76;904320893
904320893;107;904320894
904320894;88;904320895
904320895;29;904320897
904320895;23;289136519
904320897;58;904320899
904320899;107;904320900
904320900;45;904320902
904320902;113;904321325
904320903;125;904320905
904320905;77;904320906
904320906;93;904320908
904320908;39;904320909
904320909;12;904320910
904320910;11;904321125
904320912;23;904320913
904320913;32;904320915
904320915;17;904321126
904321125;9;904320912
904321125;41;904321316
904321126;23;904321127
904321127;58;904321128
904321128;14;904321129
904321129;14;904321130
904321130;12;904321131
904321131;19;904321132
904321132;27;904321133
904321133;39;904321135
904321135;99;904321136
904321136;29;904321137
904321137;36;904321138
904321138;21;904321140
904321140;38;904321141
904321141;39;904321144
904321144;108;904321146
904321146;68;904321148
904321316;86;904321317
904321317;70;904321319
904321319;114;904321320
904321320;229;904321321
904321321;38;904322379
904321325;24;904320903
904321325;40;904321456
904321456;37;904321457
904321457;100;904321458
904321458;59;904321460
904321460;25;904321461
904321461;149;904321463
904321463;65;904321464
904321464;39;904321466
904321466;17;904321467
904321467;46;904321468
904321468;57;904321469
904321469;44;904321470
904321470;16;904321471
904321471;20;904321472
904321472;44;904322371
904321679;40;904321791
904321679;43;904321942
904321679;43;289136509
904321791;92;904321792
904321792;11;904321793
904321793;56;904321794
904321794;43;904321795
904321795;37;904321796
904321796;58;904321797
904321797;46;904321799
904321799;68;904321800
904321800;15;904321802
904321802;55;289136512
904321942;57;904321943
904321943;34;904321945
904321945;44;904321949
904321949;92;904321950
904321950;12;904321953
904321953;16;904321954
904321954;46;904321957
904321957;11;904321959
904321959;123;904322357
904322357;39;904322359
904322359;20;904322362
904322362;28;904322365
904322365;40;904322366
904322366;33;904321472
904322371;23;904322373
904322373;56;904322374
904322374;37;904322375
904322375;84;904322376
904322376;47;904322377
904322376;37;904323113
904322377;41;904322378
904322378;22;904321321
904322379;58;904322380
904322380;44;904322382
904322382;53;904322383
904322383;19;904322386
904322386;41;904322387
904322387;36;904322389
904322389;91;904322769
904322769;152;904322771
904322771;88;904322772
904322772;97;904322775
904322775;35;904322776
904322776;34;904322779
904322779;24;904322780
904322780;85;904322783
904322783;23;904322786
904323113;26;904323114
904323114;40;904323117
904323117;51;904323118
904323118;31;904323119
904323119;31;904323120
904323120;36;904323121
904323121;18;904323128
904323128;23;904323131
904323131;12;904323133
304384552;67;34802104
304384689;32;1111449219
304384704;36;304384689
34802012;32;782298360
34802094;150;147784878
34802096;467;247098033
34802097;13;326899759
34802101;82;327651910
34802104;28;304384704
34802108;58;326888729
34802111;9;286311153
34802118;15;519548688
34802120;157;34802122
34802122;105;34802123
34802123;96;34802125
34802125;53;34802127
34802127;264;34802128
34802128;67;34802130
34802130;40;34802132
34802132;61;34802134
34802134;12;488569303
34802135;19;321369245
34802137;34;34802139
34802139;50;34802141
34802139;81;289254722
34802141;72;34802142
34802142;79;34802144
34802144;29;452262681
34802145;60;34802147
34802147;204;34802149
34802149;13;34802150
34802149;129;452255893
34802150;26;34802151
34802151;95;34802152
34802152;94;34802154
34802154;6;451212875
34802156;14;34802157
34802157;12;34802159
34802161;60;640252463
34802162;59;967818314
34802164;57;489855960
34802164;19;34802168
34802168;55;34802169
34802169;19;34802171
34802169;46;613582097
34802171;14;34802173
34802173;25;34802174
34802174;8;34802176
34802176;13;34802178
34802178;13;34802180
34802180;13;34802181
34802181;21;34802183
34802183;14;34802184
34802184;10;34802186
34802186;4;34802188
34802188;3;34802190
34802190;3;452243323
34805948;47;322051371
34805948;24;34805950
34805950;20;264004951
34805952;24;34805953
34805953;20;322038075
34805953;17;34802111
34805955;29;269670609
34805957;70;269670610
34805959;115;207445594
34805961;54;34805962
34805962;38;207448704
34805962;48;207446239
34805964;146;34805966
34805966;13;599320035
34805967;18;599320038
34805967;13;1182564859
34805971;17;31349975
34805985;36;278063892
34805986;30;278063891
34805988;77;236136675
34805993;27;288492177
34805993;154;261708619
34805998;42;278213705
34806005;21;34806007
34806007;19;34806008
34806008;44;278213733
34806013;96;34806015
34806015;46;288604094
34806015;18;933274020
34806015;152;288604019
34806015;12;933274019
34806017;118;34806018
34806018;45;281477745
34806020;45;275652497
34806022;127;34806023
34806023;28;281478097
34806025;28;595413020
34806036;33;322849994
34806038;69;798566730
34806043;93;341958060
34806045;24;932454902
34806046;33;34806048
34806048;28;798566720
34806050;63;341958102
34806052;37;798566520
34806052;15;798566576
34806054;44;34806056
34806056;38;34806059
34806059;16;34806061
34806059;17;283711010
34806061;12;264332124
34806063;28;317042129
34806064;33;283705777
34806067;146;638606066
34806073;78;243781983
34806076;40;960204433
34806079;107;960204675
34806082;31;855084340
34806089;134;964080694
34806097;68;944535836
34806110;19;323809327
34806110;15;964568179
34806115;34;206371168
34806120;87;206371421
34806122;8;967037255
34806124;213;932348603
34806133;83;947466381
34806134;179;34806133
34806139;400;272432544
34806141;36;206369444
34806143;93;34806141
34806150;132;773635793
34806157;31;34806150
34806159;151;297235798
34806160;53;297235799
34806162;55;297235800
34806164;98;34806166
34806166;375;265531218
